nombre,area,perimetro,verde,rojo,naranja,feature
apple,1.0,0.027417840375586856,0.0,0.7551173708920188,0.29859154929577464,1
apple,1.0,0.02722222222222222,0.0,0.7409259259259259,0.29444444444444445,1
apple,1.0,0.027777777777777776,0.0,0.22067901234567902,0.21643518518518517,1
apple,1.0,0.028174603174603175,0.0,0.08452380952380953,0.08888888888888889,1
apple,1.0,0.02877846790890269,0.0,0.057349896480331265,0.14202898550724638,1
apple,1.0,0.028370221327967807,0.0,0.13400402414486923,0.23822937625754528,1
apple,1.0,0.03137254901960784,0.0,0.0,0.12524509803921569,1
apple,1.0,0.028258706467661692,0.0,0.2308457711442786,0.33791044776119405,1
apple,1.0,0.03154495777446597,0.0,0.0,0.10034773969200199,1
apple,1.0,0.03269537480063796,0.0,0.3854332801701223,0.47740563530037217,1
apple,1.0,0.027777777777777776,0.0,0.15316358024691357,0.39448302469135804,1
apple,1.0,0.027777777777777776,0.0,0.15316358024691357,0.39448302469135804,1
apple,1.0,0.027783137179239824,0.0,0.5878834651746093,0.48755546980513215,1
apple,1.0,0.027783137179239824,0.0,0.5878834651746093,0.48755546980513215,1
